Solanum sisymbriifolium
Turritis glabra
Dasiphora glabrata
Dupontia pelligera
Ranunculus auricomus
Carlina vulgaris
Populus canescens
Chiloscyphus minor
Succisa pratensis
Potentilla atrosanguinea
Persicaria hydropiper
Taraxacum calliographum
Lamarckia aurea
Utricularia ochroleuca
Veronica alpina
Dicranella cerviculata
Eryngium planum
Bunium bulbocastanum
Lavatera thuringiaca
Laminaria digitata
Tilia platyphyllos
Najas flexilis
Cladophora pygmaea
Didymodon spadiceus
Sorghum bicolor
Aster salignus
Tetralophozia setiformis
Lepidotheca suaveolens
Chandonanthus setiformis
Cirsium helenioides
Cuscuta europaea
Taraxacum caloschistum
Bromus arvensis
Hieracium theoides
Cirsium heterophyllum
Carex vitilis
Neckera besseri
Draba verna
Chaenorhinum minus
Polysiphonia stricta
Nitella gracilis
Acrosiphonia arcta
Didymodon vinealis
Persicaria maculosa
Pinus cembra
Phlox paniculata
Laminaria saccharina
Nicotiana tabacum
Neckera complanata
Cladophora sericea
Racomitrium aciculare
Stellaria calycantha
Blysmopsis rufa
Persicaria minor
Capsella bursa-pastoris
Platyhypnidium riparioides
Veronica arvensis
Salix cinerea
Gentianella campestris
Laminaria solidungula
Entodon concinnus
Hieracium atalum
Conringia orientalis
Isopterygiopsis pulchella
Lomentaria clavellosa
Rubus rosanthus
Frangula alnus
Alisma lanceolatum
Allium ursinum
Tilia vulgaris
Blysmus compressus
Amaranthus albus
Populus trichocarpa
Stachys arvensis
Pilosella aurantiaca
Pleurozium schreberi
Stellaria borealis
Hieracium cephalostictum
Triceratium arcticum
Populus tristis
Orthothecium chryseon
Pinus contorta
Hieracium cerinthoidea
Rhytidiadelphus loreus
Orthotrichum laevigatum
Hyacinthoides hispanica
Orthothecium intricatum
Taraxacum canulum
Rhytidiadelphus squarrosus
Scagelothamnion pusillum
Ulota bruchii
Orthothecium lapponicum
Douinia ovata
Asterella gracilis
Ulota coarctata
Aristavena setacea
Rhytidiadelphus triquetrus
Solanum sublobatum
Amaranthus blitoides
Populus berolinensis
Sorghum halepense
Orthothecium strictum
Barbilophozia barbata
Aconitum lycoctonum
Asterella lindenbergiana
Populus canadensis
Centaurea nigra
Tussilago farfara
Asplenium adiantum-nigrum
Racomitrium ellipticum
Racomitrium elongatum
Hieracium chaozum
Ulota curvifolia
Amaranthus blitum
Stachys byzantina
Neckera oligocarpa
Ulota drummondii
Distichium hagenii
Neckera pennata
Phlox subulata
Chaetomorpha ligustica
Pallavicinia lyellii
Racomitrium fasciculare
Ranunculus aurosulus
Populus jackii
Ulota hutchinsiae
Rhizoclonium implexum
Philadelphus coronarius
Neckera pumila
Seseli annuum
Carex acuta
Blysmus rufus
Chaetomorpha melagonium
Racomitrium heterostichum
Salix daphnoides
Galega officinalis
Saxifraga arendsii
Solidago multiradiata
Consolida orientalis
Rhizoclonium riparium
Salix dasyclados
Botrychium lanceolatum
Amaranthus caudatus
Mercurialis annua
Ulota phyllantha
Utricularia vulgaris
Coincya monensis
Capsicum annuum
Rhizoclonium tortuosum
Artemisia maritima
Cladopodiella fluitans
Consolida regalis
Tillaea aquatica
Taraxacum longisectum
Chiloscyphus polyanthospallescens
Cladopodiella francisci
Lepidozia cupressina
Rubus saxatilis
Veronica chamaedrys
Hieracium ancotum
Swida alba
Lamium album
Petunia hybrida
Pseudotsuga menziesii
Carex appropinquata
Galium elongatum
Diploderma amplissima
Vitis vulpina
Carex adelostoma
Lamium amplexicaule
Amaranthus deflexus
Carex halophila
Racomitrium microcarpon
Persicaria wallichii
Racomitrium microcarpum
Mercurialis perennis
Racomitrium obtusum
Ranunculus bulbosus
Ranunculus hederaceus
Myurella tenerrima
Lamium confertum
Sphenolobopsis pearsonii
Sanicula europaea
Potentilla crantzii
Lepidozia pearsonii
Hieracium crispum
Frankenia pulverulenta
Meredithia microphylla
Dracocephalum thymiflorum
Lamium galeobdolon
Lepidozia reptans
Veronica cymbalaria
Malaxis monophyllos
Salix glauca
Bromus erectus
Rubus scissus
Tulipa tarda
Percursaria percursa
Anaphalis margaritacea
Carex aquatilis
Artemisia norvegica
Amaranthus hybridus
Iris pseudacorus
Jasione montana
Campanula cochlearifolia
Sphagnum subfulvumsubfulvum
Hieracium crocatum
Plagiothecium denticulatum
Lamium hybridum
Hieracium cologlossum
Holcus lanatus
Coronopus didymus
Bromus inermis
Deschampsia atropurpurea
Ranunculus cymbalaria
Zannichellia palustris
Lophozia longiflora
Cololejeunea calcarea
Ranunculus calvescens
Orthotrichum anomalum
Alaria esculenta
Holcus mollis
Potentilla decora
Symphyotrichum cordifolium
Linaria incarnata
Potentilla demissa
Veronica filiformis
Taraxacum erythrospermum
Solanum tuberosum
Coronopus squamatus
Ligusticum scoticum
Lysiella oligantha
Cerastium alpinum
Cirsium oleraceum
Gnaphalium norvegicum
Hieracium coniops
Erysimum cheiranthoides
Orthotrichum cupulatum
Hildenbrandia rubra
Aconitum napellus
Sanionia nivalis
Polysiphonia fucoides
Pellia epiphylla
Hieracium constringens
Polysiphonia brodiaei
Rubus spectabilis
Linaria maroccana
Cirsium palustre
Plagiothecium nemorale
Artemisia pontica
Draba alpina
Orthotrichum diaphanum
Astragalus scorpioides
Syntrichia intermedia
Rubus septentrionalis
Syntrichia laevipila
Lupinus perennis
Mesotaenium endlicherianum
Archidium alternifolium
Oenanthe aquatica
Digitalis purpurea
Amaranthus spinosus
Avena strigosa
Stachys macrantha
Iris pumila
Schistidium frigidum
Syntrichia norvegica
Oxytropis campestris
Syntrichia papillosa
Orthotrichum gymnostomum
Carex capillaris
Echinochloa frumentacea
Anthoxanthum alpinum
Cicer arietinum
Dryas octopetala
Erysimum cheiri
Hieracium flomense
Ancylonema nordenskiöldii
Ranunculus confervoides
Syntrichia ruraliformis
Lupinus polyphyllus
Plagiothecium succulentum
Delphinium elatum
Symphyotrichum lanceolatum
Polysiphonia elongata
Oenanthe fistulosa
Sorbus suecica
Campanula cervicaria
Ammi majus
Potentilla erecta
Rubus silvaticus
Amaranthus retroflexus
Epicladia phillipsii
Ranunculus platanifolius
Syntrichia virescens
Orthotrichum limprichtii
Pedicularis hirsuta
Lomentaria orcadensis
Tolypella normaniana
Polysiphonia fibrillosa
Pterosperma nationalis
Ammi visnaga
Athyrium filix-femina
Ulva compressa
Cicuta virosa
Gentianella dentosa
Pottia heimii
Orthotrichum lyellii
Abies balsamea
Hieracium siphalanthum
Gentianella ciliata
Gentianella detonsa
Symphyotrichum novae-angliae
Catoscopium nigritum
Stellaria aquatica
Symphyotrichum novi-belgii
Blyttia suaveolens
Myxobilimbia lobulata
Sesleria albicans
Centaurea algeriensis
Viola arvensis
Najas marina
Hieracium croceum
Grimmia affinis
Stachys palustris
Melissa officinalis
Orthotrichum obtusifolium
Ligustrum ovalifolium
Populus arctica
Cymbalaria muralis
Knautia dipsacifolia
Orthotrichum pallens
Grimmia alpestris
Myxobilimbia accedens
Orthotrichum patens
Rhizomnium andrewsianum
Avenella flexuosa
Hieracium skytteanum
Orthotrichum philibertii
Marrubium vulgare
Polysiphonia hemisphaerica
Rubus sprengelii
Grimmia anodon
Veronica longifolia
Colaconema daviesii
Rhizomnium magnifolium
Orthotrichum pulchellum
Ulva intestinalis
Palmaria palmata
Bromus japonicus
Carex arctogena
Draba arctica
Linaria repens
Carex arenaria
Orthotrichum pumilum
Oenanthe oenanthe
Rhizomnium pseudopunctatum
Draba arctogena
Leonurus cardiaca
Colaconema savianum
Rhizomnium punctatum
Ulva lactuca
Rubus steracanthos
Cicerbita macrophylla
Ligustrum vulgare
Polysiphonia lanosa
Orthotrichum rogeri
Stellaria crassifolia
Hieracium cymosum
Schistidium agassizii
Stachys recta
Grimmia atrata
Stellaria crassipes
Caltha palustris
Gymnadenia conopsea
Cicerbita plumieri
Taraxacum cordatum
Pinus mugo
Cephalozia ambigua
Berteroa incana
Cephalozia bicuspidata
Potentilla fruticosa
Schistidium apocarpum
Grimmia anomala
Monostroma blyttii
Salix starkeana
Athyrium distentifolium
Cytisus decumbens
Cephalozia catenulata
Veronica montana
Orthotrichum speciosum
Elymus caninus
Teesdalia nudicaulis
Cephalozia connivens
Schistidium atrofuscum
Stellaria edwardsii
Schistidium boreale
Orthotrichum stramineum
Mannia fragrans
Hypnum andoi
Schistidium bryhnii
Bonnemaisonia asparagoides
Orthotrichum striatum
Schistidium confertum
Mannia sibirica
Spirodela polyrhiza
Araucaria araucana
Bonnemaisonia hamifera
Schistidium crassipilum
Geum aleppicum
Grimmia decipiens
Symphyotrichum salignum
Hieracium definitum
Symphyotrichum versicolor
Cephalozia leucantha
Schistidium dupretii
Cephalozia lunulifolia
Erysimum hieracifolium
Veronica officinalis
Carex atrata
Isothecium alopecuroides
Cephalozia macrostachya
Schistidium elegantulum
Schistidium flaccidum
Orthotrichum urnigerum
Grimmia elatior
Linaria supina
Schistidium flexipile
Abutilon theophrasti
Ophioglossum vulgatum
Hypnum callichroum
Ranunculus ficaria
Stellaria holostea
Schistidium frisvollianum
Grimmia elongata
Draba cacuminum
Galium mollugo
Isothecium holtii
Avenula pratensis
Stellaria humifusa
Isothecium myosuroides
Anisantha rigida
Schistidium holmenianum
Aegopodium podagraria
Pseudocalliergon angustifolium
Schistidium lancifolium
Pseudocalliergon lycopodioides
Chara contraria
Anisantha sterilis
Pseudocalliergon trifarium
Anisantha tectorum
Stachys sylvatica
Schistidium maritimum
Aulacomnium palustre
Coccotylus truncatus
Cephaloziella arctica
Carex atrofusca
Ulvella setchellii
Avenula pubescens
Cephaloziella aspericaulis
Gaillardia grandiflora
Schistidium papillosum
Sedum anglicum
Rhaphoneis amphiceros
Aulacomnium turgidum
Schistidium platyphyllum
Veronica peregrina
Scilla forbesii
Grimmia hartmanii
Riccardia latifrons
Campanula glomerata
Schistidium pruinosum
Cephaloziella divaricata
Stellaria longifolia
Schistidium pulchrum
Hypnum cupressiforme
Artemisia vulgaris
Cephaloziella divaricataasperifolia
Schistidium recurvum
Schistidium rivulare
Ranunculus flammula
Draba cinerea
Cephaloziella elegans
Hieracium diaphanum
Stellaria longipes
Schistidium robustum
Hieracium diapsarum
Veronica persica
Schistidium scandicum
Cephaloziella grimsulana
Chara canescens
Cephaloziella hampeana
Primula elatior
Cyrtorhyncha cymbalaria
Bryum bornholmense
Schistidium strictum
Grimmia laevigata
Cephaloziella integerrima
Taraxacum recurvidens
Draba corymbosa
Chara globularis
Schistidium subjulaceum
Schistidium submuticum
Draba crassifolia
Stellaria media
Cephaloziella massalongi
Gentianella tenella
Hypnum cupressiformeresupinatum
Schistidium tenerum
Veronica polita
Schistidium trichodon
Bupleurum rotundifolium
Elymus fibrosus
Linaria vulgaris
Salix lanata
Schistidium umbrosum
Symphytum asperum
Schistidium venetum
Allium victorialis
Gentianella uliginosa
Scilla luciliae
Cephaloziella rubella
Chara hispida
Pinus pollen
Galium normanii
Hordelymus europaeus
Cirsium vulgare
Salix lapponum
Spergularia platensis
Cephaloziella spinigera
Potentilla grandiflora
Primula farinosa
Leucorchis albidaalbida
Tsuga heterophylla
Fraxinus excelsior
Artemisiocysta cladodichotoma
Onobrychis viciifolia
Elatine alsiniastrum
Plantago major
Symphytum officinale
Carex bergrothii
Hieracium dovrense
Pisum arvense
Mimulus guttatus
Corallina officinalis
Gentianopsis detonsa
Stellaria nemorum
Galium odoratum
Carex bicolor
Elatine hexandra
Grimmia ovalis
Elatine hydropiper
Iris germanica
Cotoneaster simonsii
Omalotheca sylvatica
Carex bigelowii
Metzgeria conjugata
Porella arborisvitae
Symphytum uplandicum
Chara salioides
Nigella damascena
Elatine orthosperma
Conardia compacta
Galium palustre
Grimmia plagiopodia
Elatine triandra
Weissia brachycarpa
Hypnum imponens
Metzgeria fruticulosa
Stellaria palustris
Scilla sardensis
Veronica scutellata
Porella cordaeana
Metzgeria furcata
Scandix pecten-veneris
Oxytropis deflexa
Grimmia pulvinata
Dicranella crispa
Draba fladnizensis
Weissia controversa
Hypnum jutlandicum
Hordeum compressum
Hygrohypnum cochlearifolium
Hieracium eucalpideum
Cichorium endivia
Grimmia ramondii
Veronica serpyllifolia
Eleocharis uniglumis
Potentilla hookeriana
Rubus tuberculatus
Crepis tectorum
Hieracium ensiculare
Grimmia ryani
Cichorium intybus
Grimmia ryanii
Geum urbanum
Draba glabella
Elymus kronokensis
Breutelia arcuata
Dicranella grevilleana
Colchicum autumnale
Draba glacialis
Scilla verna
Grimmia sessitana
Erysimum repandum
Polysiphonia nigra
Dicranella heteromalla
Campanula latifolia
Bromus racemosus
Geum intermedium
Mimulus luteus
Chenopodium ambrosioides
Centaurea cyanus
Porella obtusata
Ahnfeltia plicata
Carex praecox
Veronica spicata
Taraxacum dahlii
Berula erecta
Syringa josikaea
Spiraea nipponica
Trichocolea tomentella
Bromus ramosus
Dicranella humilis
Porella platyphylla
Scapania aequiloba
Hypochaeris glabra
Weissia perssonii
Potentilla alba
Isoetes lacustris
Weissia rostellata
Potentilla insularis
Nonea versicolor
Grimmia torquata
Potentilla intermedia
Weissia rutilans
Scapania apiculata
Centaurea debeauxii
Grimmia trichophylla
Weissia squarrosa
Scapania aspera
Potentilla gelida
Kiaeria blyttii
Hordeum jubatum
Erysimum strictum
Ononis arvensis
Kiaeria falcata
Scapania calcicola
Dicranella palustris
Pinus strobus
Draba hirta
Kiaeria glacialis
Scapania compacta
Grimmia unicolor
Oxystegus cylindricus
Kiaeria starkei
Hypnum pallescens
Salix viminalis
Arenaria ciliata
Weissia wimmeriana
Chenopodium berlandieri
Scapania crassiretis
Cystopteris fragilis
Scapania curta
Littorella uniflora
Zostera noltei
Thuja plicata
Oxystegus tenuirostris
Centaurea diffusa
Andromeda polifolia
Gyroweisia tenuis
Elymus mutabilis
Scapania cuspiduligera
Ranunculus hyperboreus
Scapania degenii
Dicranella rufescens
Erodium botrys
Vaccaria hispanica
Stellaria alpestris
Lotus glaber
Luronium natans
Dicranella schreberiana
Carex brizoides
Meum athamanticum
Scapania gracilis
Thamnobryum alopecurum
Ribes odoratum
Dicranella squarrosa
Hymenophyllum wilsonii
Hieracium euthylepis
Chenopodium bonus-henricus
Hieracium dissimile
Dicranella staphylina
Hypnum pratense
Ribes divaricatum
Bromus secalinus
Hypnum procerrimum
Clematis sibirica
Calceolaria scabiosaefolia
Rubus vestitus
Scapania irrigua
Isoëtes lacustris
Chenopodium botrys
Hieracium eximiiforme
Asterionella glacialis
Scapania kaurinii
Carex brunnescens
Scapania lingulata
Scapania massalongi
Hypnum recurvatum
Scapania nemorea
Euphorbia cyparissias
Stellate body
Ostreobium quekettii
Veronica verna
Nigritella nigra
Clematis tangutica
Scapania obcordata
Delphinium cultorum
Scapania ornithopodioides
Euphorbia amygdaloides
Mnium affine
Fritillaria meleagris
Lilium bulbiferum
Draba lanceolata
Conchocelis phase
Mnium ambiguum
Rubus None
Scapania parvifolia
Bromus squarrosus
Hypnum sauteri
Mnium blyttii
Cochlearia anglica
Pinus nigra
Scapania praetervisa
Scapania scandica
Ranunculus lapponicus
Rubus wahlbergii
Potamogeton compressus
Hieracium eueimon
Bromus sterilis
Crambe maritima
Chenopodium ficifolium
Cochlearia danica
Physalis grisea
Polystichum lonchitis
Scapania tundrae
Barbarea intermedia
Taraxacum macrocarpum
Mnium hornum
Caragana arborescens
Carex hirta
Scapania umbrosa
Chenopodium foliosum
Mnium hymenophyllum
Scapania undulata
Galium saxatile
Ranunculus lingua
Phyteuma orbiculare
Kickxia elatine
Draba magellanica
Trochodendron aralioides
Setaria italica
Barbarea stricta
Heterosiphonia japonica
Chenopodium glaucum
Ammophila arenaria
Heterosiphonia plumosa
Barbarea vulgaris
Draba micropetala
Ranunculus pygmaeus
Orthotrichum tenellum
Schistostega pennata
Oenothera canovirens
Taraxacum dilatatum
Tractema verna
Hypnum vaucheri
Lotus pedunculatus
Cotoneaster villosulus
Kickxia spuria
Closterium striolatum
Potentilla neglecta
Scilla bifolia
Trifolium medium
Pylaisia polyantha
Arenaria humifusa
Aulacomnium androgynum
Mnium spinosum
Lamprocapnos spectabilis
Draba nivalis
Mantisalca salmantica
Potentilla neumanniana
Arenaria interpres
Mnium stellare
Carex caryophyllea
Salix pentandra
Primula scandinavica
Draba subcapitata
Mnium thomsonii
Plocamium cartilagineum
Coleanthus subtilis
Ononis repens
Lilium lancifolium
Ribes nigrum
Lepidium heterophyllum
Potentilla nivea
Draba oblongata
Galium sterneri
Carthamus tinctorius
Centaurea jacea
Vicia narbonensis
Atocion rupestre
Hieracium anisoches
Aconitum septentrionale
Hieracium fuliginosum
Palustriella decipiens
Aglaothamnion sepositum
Aglaothamnion tenuissimum
Datura stramonium
Aongstroemia longipes
Thuja occidentalis
Eriophorum angustifolium
Lescuraea incurvata
Marsupella adusta
Chenopodium missouriense
Marsupella alpina
Ledum palustre
Chenopodium multifidum
Hieracium expallidiforme
Lescuraea patens
Chenopodium murale
Carex cespitosa
Lescuraea plicata
Lescuraea radicosa
Marsupella boeckii
Marsupella brevissima
Salix polaris
Arenaria leptoclados
Lescuraea saxicola
Lilium martagon
Smilacina stellata
Marsupella emarginata
Taraxacum maculatum
Tetraphis pellucida
Brongniartella byssoides
Taraxacum abietifolium
Marsupella emarginataaquatica
Chenopodium opulifolium
Hieracium molybdochroum
Anthoxanthum odoratum
Erica tetralix
Oenothera depressa
Campanula rapunculoides
Cosmos bipinnatus
Ranunculus nemorosus
Rudbeckia fulgida
Myricaria germanica
Marsupella revoluta
Warnstorfia exannulataprocera
Corallorhiza trifida
Gentiana aurea
Cuscuta australis
Marsupella sparsifolia
Taraxacum patens
Potentilla palustris
Physcomitrella patens
Taraxacum aequilobum
Setaria pumila
Pleurocladula albescensislandica
Marsupella sprucei
Ranunculus nivalis
Senna obtusifolia
Haplomitrium hookeri
Primula veris
Ribes sanguineum
Callistephus chinensis
Chenopodium polyspermum
Barbula acuta
Thuidium abietinum
Taraxacum alatum
Phacelia tanacetifolia
Leskea polycarpa
Radula aquilegia
Galium tricornutum
Phoenix dactylifera
Chenopodium pratericola
Taraxacum aleurodes
Diplophyllum albicans
Carex holostoma
Rudbeckia laciniata
Scopolia carniolica
Chenopodium probstii
Brassica elongata
Aristolochia clematitis
Rubus sulcatus
Waldsteinia geoides
Nasturtium officinale
Palustriella falcata
Taraxacum altissimum
Ribes spicatum
Cystopteris montana
Salix pyrenaica
Myrinia pulvinata
Andraea obovata
Radula complanata
Hemizonia pungens
Lophozia perssonii
Papaver radicatum
Diplophyllum obtusifolium
Radula complanatalindenbergiana
Taraxacum amplum
Leskeella nervosa
Galium triflorum
Thuidium delicatulum
Physcomitrium pyriforme
Polystichum aculeatum
Riccia cavernosa
Taraxacum angustisquameum
Chenopodium rubrum
Salix repens
Onopordum acanthium
Galium uliginosum
Waldsteinia ternata
Oenothera glazioviana
Ribes uva-crispa
Aira caryophyllea
Taraxacum apicatum
Arenaria norvegica
Malcolmia maritima
Secale cereale
Gelidium spinosum
Taraxacum arcticum
Salix reticulata
Rumex acetosa
Silaum silaus
Taraxacum arrhenii
Taraxacum arrigens
Hieracium globiceps
Chenopodium strictum
Hieracium glomeratum
Cuscuta campestris
Schistidium maritimummaritimum
Schistidium maritimumpiliferum
Galium verum
Taraxacum atroplumbeum
Papaver lapponicum
Ribes pallidum
Setaria verticillata
Ornithogalum angustifolium
Centaurea melitensis
Petasites hybridus
Thuidium philibertii
Hieracium gothicum
Beta vulgaris
Eleocharis mamillata
Rubus corylifolius
Chenopodium urbicum
Phleum bertolonii
Polystichum braunii
Hieracium gracilescens
Bassia scoparia
Rumex acetosella
Chenopodium vulvaria
Taraxacum biformatum
Taraxacum biforme
Setaria viridis
Echinochloa crus-galli
Thuidium recognitum
Hippophae rhamnoides
Taraxacum faeroënse
Centaurea montana
Reseda alba
Potentilla pulchella
Taraxacum boreiforme
Taraxacum boreigena
Tetraplodon angustatus
Herzogiella seligeri
Taraxacum borgvallii
Silene acaulis
Oenothera laciniata
Ranunculus pedatifidus
Taraxacum brachyceras
Herzogiella turfacea
Taraxacum brachyglossum
Cystopteris sudetica
Cuscuta epilinum
Tetraplodon pallidus
Cuscuta epithymum
Hygrohypnum alpinum
Carex hostiana
Thuidium tamariscinum
Zonotrichia albicollis
Potentilla recta
Petasites japonicus
Coscinodon cribrosus
Vaccinium myrtillus
Potentilla reptans
Taraxacum canaliculatum
Myriophyllum spicatum
Zonotrichia leucophrys
Barbilophozia atlantica
Barbilophozia attenuata
Digitalis lutea
Eleogiton fluitans
Ranunculus reptans
Porphyra miniata
Euphorbia chamaesyce
Cephaloziella elachista
Barbilophozia binsteadii
Brachydontium trichoides
Castanea sativa
Barbilophozia floerkei
Taraxacum caudatulum
Barbilophozia hatcheri
Sorbus mougeotii
Betula verrucosa
Barbilophozia kunzeana
Barbilophozia lycopodioides
Potentilla robbinsiana
Asplenium adulterinum
Barbilophozia quadriloba
Hieracium murorum
Taraxacum chrysostylum
Vaccinium oxycoccos
Cotoneaster ascendens
Carex davalliana
Elytrigia elongata
Hypochaeris maculata
Arenaria serpyllifolia
Reseda lutea
Silene apetala
Echinochloa esculenta
Taraxacum cochleatum
Riccardia chamaedryfolia
Tolypella nidifica
Riccardia chamedryfolia
Modiola caroliniana
Potentilla rupestris
Carex disticha
Taraxacum concaviformatum
Reseda luteola
Riccia glauca
Neslia paniculata
Entosthodon obtusus
Elytrigia juncea
Hieracium hieracium
Taraxacum copidophyllum
Silene armeria
Ranunculus polyanthemos
Taraxacum cornutum
Callithamnion tetragonum
Hypochaeris radicata
Taraxacum crassipes
Riccardia incurvata
Omalotheca norvegica
Cymbella incerta
Prunus cerasifera
Reseda odorata
Carex heleonastes
Omalotheca supina
Carex demissa
Cystopteris alpina
Taraxacum croceiflorum
Taraxacum croceum
Taraxacum crocodes
Elytrigia repens
Oenothera parviflora
Melobesia membranacea
Riccardia multifida
Campanula trachelium
Taraxacum spectabilia
Myriophyllum alterniflorum
Oenothera perangusta
Erica cinerea
Riccardia palmata
Taraxacum cyanolepis
Clarkia amoena
Callithamnion corymbosum
Ornithogalum nutans
Hygrohypnum micans
Anthoxanthum aristatum
Betonica officinalis
Taraxacum apiculatum
Ilex aquifolium
Gymnocarpium continentale
Digitaria ischaemum
Taraxacum decipiens
Gymnocarpium dryopteris
Carex diandra
Phyteuma spicatum
Philonotis arnellii
Silene dioica
Campanula uniflora
Phaseolus vulgaris
Pedicularis palustris
Sempervivum tectorum
Myriophyllum verticillatum
Gymnocarpium robertianum
Helictotrichon pubescens
Carex digitata
Group slide
Centaurea phrygia
Atocion armeria
Palustriella commutata
Hieracium storliense
Potentilla sterilis
Clarkia elegans
Riccia beyrichiana
Rhus typhina
Carex divulsa
Carex dioica
Taraxacum falcatum
Taraxacum dovrense
Tagetes minuta
Taraxacum duplidentifrons
Riccia canaliculata
Elymus farctus
Taraxacum ekmanii
Eriophorum brachyantherum
Tagetes patula
Carex disperma
Hieracium imbricatum
Ranunculus repens
Eriophorum callitrix
Hypnum cupressiformelacunosum
Oenothera rubricaulis
Taraxacum fasciatum
Clarkia pulchella
Myriophyllum sibiricum
Carex distans
Taraxacum erythrosperma
Vaccinium uliginosum
Philonotis caespitosa
Riccia fluitans
Hygrohypnum duriusculum
Hygrohypnum eugyrium
Taraxacum eurylobum
Taraxacum euryphyllum
Hieracium includens
Hygrohypnum euryngium
Potentilla tabernaemontani
Eriophorum gracile
Hygrohypnum luridum
Taraxacum eximium
Taraxacum expallidiforme
Scapania obscura
Taraxacum expallidum
Hygrohypnum molle
Riccia huebeneriana
Gnaphalium supinum
Hygrohypnum montanum
Eriophorum latifolium
Hygrohypnum norvegicum
Ornithogalum umbellatum
Hygrohypnum ochraceum
Barbula convoluta
Cephaloziella phyllacantha
Hieracium integratiforme
Bryum excurrens
Telekia speciosa
Stuckenia filiformis
Cucumis melo
Taraxacum firmum
Daucus carota
Eriophorum russeolum
Hygrohypnum polare
Vaccinium vitis-idaea
Gnaphalium uliginosum
Rubus insularis
Taraxacum florstroemii
Hygrohypnum smithii
Fontinalis dalecarlica
Ranunculus sardous
Calendula officinalis
Stuckenia pectinata
Potentilla thuringiaca
Matthiola longipetala
Eriophorum scheuchzeri
Hieracium inuloides
Betula alpestris
Crassula aquatica
Stuckenia vaginata
Taraxacum friesii
Salix arctogena
Taraxacum fulgidum
Trematodon brevicollis
Lonicera alpigena
Isatis tinctoria
Taraxacum fulvum
Aconitum stoerkianum
Riccia sorocarpa
Eriophorum vaginatum
Taraxacum galbanum
Taraxacum galeatum
Ranunculus sceleratus
Barbula fallax
Taraxacum gelertii
Trematodon laetevirens
Taraxacum geminatum
Ajuga pyramidalis
Physocarpus opulifolius
Securigera varia
Matricaria chamomilla
Aconogonon alpinum
Eriophorum medium
Eriophorum sorenseni
Aira praecox
Aconogonon divaricatum
Silene csereii
Hedera helix
Lonicera caerulea
Chondrus crispus
Lycopersicon racemigerum
Splachnum ampullaceum
Taraxacum glossocentrum
Lophozia kunzeana
Ipomoea purpurea
Splachnum luteum
Pterygoneurum ovatum
Achillea millefolium
Cucumis sativus
Microlejeunea ulicina
Bistorta officinalis
Carex echinata
Splachnum rubrum
Gymnocolea borealis
Eleocharis acicularis
Gymnocolea inflata
Splachnum sphaericum
Chaerophyllum hirsutum
Splachnum vasculosum
Callitriche brutia
Polysiphonia byssoclados
Aconogonon weyrichii
Silene dichotoma
Bromus lepidus
Hypochoeris maculata
Hieracium juranum
Callitriche cophocarpa
Taraxacum hamata
Taraxacum hamatiforme
Tripleurospermum inodorum
Vinca minor
Aconogonum alpinum
Bistorta vivipara
Taraxacum hamatum
Rhodiola rosea
Centaurea scabiosa
Sparganium angustifolium
Silene dioca
Trientalis europaea
Tripleurospermum maritimum
Salix rubens
Aconogonum polystachyum
Foeniculum vulgare
Euphorbia dulcis
Callitriche hamulata
Fontinalis hypnoides
Carex elata
Sparganium emersum
Callitriche hermaphroditica
Tripleurospermum perforatum
Filipendula kamtschatica
Taraxacum hirtellum
Taraxacum hjeltii
Kurzia pauciflora
Matricaria discoidea
Luzula arctica
Kurzia trichoclados
Taraxacum squarrosum
Ranunculus subborealis
Anastrepta orcadensis
Taraxacum huelphersianum
Luzula arcuata
Taraxacum humile
Taraxacum stictophyllum
Carex elongata
Achillea nobilis
Paeonia officinalis
Plumaria plumosa
Ranunculus sulphureus
Callitriche palustris
Rosa corymbifera
Chara intermedia
Sparganium glomeratum
Anastrophyllum assimile
Antennaria alpina
Saponaria ocymoides
Sparganium gramineum
Centaurea solstitialis
Saponaria officinalis
Cerastium arvense
Anastrophyllum donnianum
Luzula campestris
Anastrophyllum hellerianum
Carex ericetorum
Anastrophyllum joergensenii
Hyssopus officinalis
Anastrophyllum jorgensenii
Callitriche stagnalis
Ceramium botryocarpum
Silene flos-cuculi
Anastrophyllum michauxii
Detonula confervacea
Sparganium natans
Anastrophyllum minutum
Hieracium lachenalii
Rhinanthus angustifolius
Ornithopus compressus
Philonotis fontana
Ptilium crista-castrensis
Cucurbita pepo
Vincetoxicum hirundinaria
Anastrophyllum minutumweberi
Dracocephalum moldavicum
Eremopoa persica
Odontella aurita
Ranunculus trichophyllus
Taraxacum kjellmanii
Anastrophyllum saxicola
Veronica repens
Silene gallica
Carex extensa
Odontella regia
Pulicaria dysenterica
Sedum acre
Odontella sinensis
Peltolepis quadrata
Taraxacum laciniosum
Taraxacum lacinulatum
Betula nana
Equisetum arvense
Taraxacum laeticolor
Taraxacum laetum
Tetraspora cylindrica
Euphorbia exigua
Taraxacum laevigatum
Hieracium lactucella
Desmatodon latifolius
Timmia austriaca
Hesperis matronalis
Luzula congesta
Timmia bavarica
Gymnocolea inflataacutiloba
Timmia comata
Timmia megapolitana
Timmia norvegica
Taraxacum larssonii
Barbula unguiculata
Cosmarium subtumidum
Hieracium laevigatum
Geum quellyon
Taraxacum latissimum
